gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
96106082	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenidae	Eubalaena	Eubalaena australis		SPECIES	Eubalaena australis (Desmoulins, 1822)	NF	WNW Philip Island 7km offshore	3693ff90-4c16-11d8-b290-b8a03c50a862	-29.116667	167.95	500.0				0.0	0.0	1997-09-28T02:00Z	28	9	1997	2440332	2440332	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5716			CC_BY_4_0					2017-02-18T02:51Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106081	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Delphinidae				FAMILY	Delphinidae	AU	Pippie beach, Yamba NSW	3693ff90-4c16-11d8-b290-b8a03c50a862	-29.433333	153.366667	500.0				0.0	0.0	1997-08-24T02:00Z	24	8	1997	5314		HUMAN_OBSERVATION	AADC	NSSD	NSSD-5713			CC_BY_4_0					2017-02-17T22:12Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106080	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenidae	Eubalaena	Eubalaena australis		SPECIES	Eubalaena australis (Desmoulins, 1822)	AU	Dodd's Beach	3693ff90-4c16-11d8-b290-b8a03c50a862	-32.0	133.0	500.0				0.0	0.0	1996-09-01T02:00Z	1	9	1996	2440332	2440332	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5703			CC_BY_4_0					2017-02-18T02:51Z		GEODETIC_DATUM_ASSUMED_WGS84
96106079	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenidae	Eubalaena	Eubalaena australis		SPECIES	Eubalaena australis (Desmoulins, 1822)	AU	Head of the Bight	3693ff90-4c16-11d8-b290-b8a03c50a862	-31.466667	131.1	500.0				0.0	0.0	1996-09-01T02:00Z	1	9	1996	2440332	2440332	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5702			CC_BY_4_0					2017-02-18T02:51Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106078	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenidae	Eubalaena	Eubalaena australis		SPECIES	Eubalaena australis (Desmoulins, 1822)	AU	Head of the Bight	3693ff90-4c16-11d8-b290-b8a03c50a862	-31.466667	131.1	500.0				0.0	0.0	1996-08-31T02:00Z	31	8	1996	2440332	2440332	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5701			CC_BY_4_0					2017-02-18T02:51Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106077	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenidae	Eubalaena	Eubalaena australis		SPECIES	Eubalaena australis (Desmoulins, 1822)	AU	Head of the Bight	3693ff90-4c16-11d8-b290-b8a03c50a862	-31.466667	131.1	500.0				0.0	0.0	1996-08-30T02:00Z	30	8	1996	2440332	2440332	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5700			CC_BY_4_0					2017-02-18T02:51Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106076	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenidae	Eubalaena	Eubalaena australis		SPECIES	Eubalaena australis (Desmoulins, 1822)	AU	Point Sinclair	3693ff90-4c16-11d8-b290-b8a03c50a862	-32.116667	132.966667	500.0				0.0	0.0	1996-08-30T02:00Z	30	8	1996	2440332	2440332	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5699			CC_BY_4_0					2017-02-18T02:51Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106075	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenidae	Eubalaena	Eubalaena australis		SPECIES	Eubalaena australis (Desmoulins, 1822)	AU	Point Bell	3693ff90-4c16-11d8-b290-b8a03c50a862	-32.2	133.133333	500.0				0.0	0.0	1996-08-30T02:00Z	30	8	1996	2440332	2440332	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5698			CC_BY_4_0					2017-02-18T02:51Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106074	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenidae	Eubalaena	Eubalaena australis		SPECIES	Eubalaena australis (Desmoulins, 1822)	AU	Venus Bay	3693ff90-4c16-11d8-b290-b8a03c50a862	-33.2	134.666667	500.0				0.0	0.0	1996-08-30T02:00Z	30	8	1996	2440332	2440332	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5697			CC_BY_4_0					2017-02-18T02:51Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106073	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	Balaenoptera borealis		SPECIES	Balaenoptera borealis Lesson, 1828	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-19.233333	113.866667	500.0				0.0	0.0	1997-08-24T02:00Z	24	8	1997	2440709	2440709	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5676			CC_BY_4_0					2017-02-16T22:00Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106072	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	Balaenoptera acutorostrata		SPECIES	Balaenoptera acutorostrata Lacépède, 1804	AU	W&S of Maatsuyker Is. Tas	3693ff90-4c16-11d8-b290-b8a03c50a862	-43.65	146.266667	500.0				0.0	0.0	1997-06-28T02:00Z	28	6	1997	2440728	2440728	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5673			CC_BY_4_0					2017-02-16T21:59Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106071	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenidae	Eubalaena	Eubalaena australis		SPECIES	Eubalaena australis (Desmoulins, 1822)	AU	Yokinup Bay WA	3693ff90-4c16-11d8-b290-b8a03c50a862	-33.883333	122.983333	500.0				0.0	0.0	1997-09-14T02:00Z	14	9	1997	2440332	2440332	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5672			CC_BY_4_0					2017-02-18T02:51Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106070	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Delphinus	Delphinus delphis		SPECIES	Delphinus delphis Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-40.3	148.116667	500.0				0.0	0.0	1998-01-31T01:00Z	31	1	1998	8324617	8324617	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5669			CC_BY_4_0					2017-03-24T11:28Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106069	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	Balaenoptera acutorostrata		SPECIES	Balaenoptera acutorostrata Lacépède, 1804	AU	11km off Cape Hawke, NSW	3693ff90-4c16-11d8-b290-b8a03c50a862	-32.216667	152.916667	500.0				0.0	0.0	1997-08-11T02:00Z	11	8	1997	2440728	2440728	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5665			CC_BY_4_0					2017-02-16T21:59Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106065	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	Balaenoptera edeni		SPECIES	Balaenoptera edeni Anderson, 1879	AU	Manning River Taree NSW	3693ff90-4c16-11d8-b290-b8a03c50a862	-31.883333	152.566667	500.0				0.0	0.0	1994-11-20T01:00Z	20	11	1994	2440714	2440714	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5649			CC_BY_4_0					2017-02-16T22:00Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106064	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	Balaenoptera acutorostrata		SPECIES	Balaenoptera acutorostrata Lacépède, 1804	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-44.766667	147.333333	500.0				0.0	0.0	1994-07-06T02:00Z	6	7	1994	2440728	2440728	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5646			CC_BY_4_0					2017-02-16T21:59Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106063	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	Balaenoptera acutorostrata		SPECIES	Balaenoptera acutorostrata Lacépède, 1804	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-20.516667	114.866667	500.0				0.0	0.0	1991-08-25T02:00Z	25	8	1991	2440728	2440728	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5644			CC_BY_4_0					2017-02-16T21:59Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106062	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenidae	Eubalaena	Eubalaena australis		SPECIES	Eubalaena australis (Desmoulins, 1822)	AU	Thirroul	3693ff90-4c16-11d8-b290-b8a03c50a862	-34.316667	151.0	500.0				0.0	0.0	1979-09-02T01:00Z	2	9	1979	2440332	2440332	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5639			CC_BY_4_0					2017-02-18T02:51Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106061	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenidae	Eubalaena	Eubalaena australis		SPECIES	Eubalaena australis (Desmoulins, 1822)	AU	Woonona Beach	3693ff90-4c16-11d8-b290-b8a03c50a862	-34.366667	151.966667	500.0				0.0	0.0	1979-08-19T01:00Z	19	8	1979	2440332	2440332	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5638			CC_BY_4_0					2017-02-18T02:51Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106059	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenidae	Eubalaena	Eubalaena australis		SPECIES	Eubalaena australis (Desmoulins, 1822)	AU	Victor harbour	3693ff90-4c16-11d8-b290-b8a03c50a862	-35.583333	138.633333	500.0				0.0	0.0	1983-09-10T02:00Z	10	9	1983	2440332	2440332	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5636			CC_BY_4_0					2017-02-18T02:51Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106058	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenidae	Eubalaena	Eubalaena australis		SPECIES	Eubalaena australis (Desmoulins, 1822)	AU	Port Neill	3693ff90-4c16-11d8-b290-b8a03c50a862	-34.116667	136.366667	500.0				0.0	0.0	1983-08-18T02:00Z	18	8	1983	2440332	2440332	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5635			CC_BY_4_0					2017-02-18T02:51Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106057	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenidae	Eubalaena	Eubalaena australis		SPECIES	Eubalaena australis (Desmoulins, 1822)	AU	Port Hughes Bay	3693ff90-4c16-11d8-b290-b8a03c50a862	-34.1	137.55	500.0				0.0	0.0	1983-07-23T02:00Z	23	7	1983	2440332	2440332	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5634			CC_BY_4_0					2017-02-18T02:51Z		GEODETIC_DATUM_ASSUMED_WGS84
96106056	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenidae	Eubalaena	Eubalaena australis		SPECIES	Eubalaena australis (Desmoulins, 1822)	AU	Pt Brown South of Smokey Bay	3693ff90-4c16-11d8-b290-b8a03c50a862	-32.4	133.933333	500.0				0.0	0.0	1983-07-17T02:00Z	17	7	1983	2440332	2440332	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5633			CC_BY_4_0					2017-02-18T02:51Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106055	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenidae	Eubalaena	Eubalaena australis		SPECIES	Eubalaena australis (Desmoulins, 1822)	AU	Cape Jervis	3693ff90-4c16-11d8-b290-b8a03c50a862	-35.6	138.633333	500.0				0.0	0.0	1983-07-17T02:00Z	17	7	1983	2440332	2440332	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5632			CC_BY_4_0					2017-02-18T02:51Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106054	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenidae	Eubalaena	Eubalaena australis		SPECIES	Eubalaena australis (Desmoulins, 1822)	AU	Vivonne Bay  Kangaroo Is	3693ff90-4c16-11d8-b290-b8a03c50a862	-35.966667	137.216667	500.0				0.0	0.0	1983-07-16T02:00Z	16	7	1983	2440332	2440332	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5631			CC_BY_4_0					2017-02-18T02:51Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106053	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenidae	Eubalaena	Eubalaena australis		SPECIES	Eubalaena australis (Desmoulins, 1822)	AU	Cape Wiles	3693ff90-4c16-11d8-b290-b8a03c50a862	-34.95	135.683333	500.0				0.0	0.0	1983-07-13T02:00Z	13	7	1983	2440332	2440332	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5630			CC_BY_4_0					2017-02-18T02:51Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106052	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenidae	Eubalaena	Eubalaena australis		SPECIES	Eubalaena australis (Desmoulins, 1822)	AU	Cape Jervis	3693ff90-4c16-11d8-b290-b8a03c50a862	-35.616667	138.116667	500.0				0.0	0.0	1983-07-10T02:00Z	10	7	1983	2440332	2440332	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5629			CC_BY_4_0					2017-02-18T02:51Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106051	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenidae	Eubalaena	Eubalaena australis		SPECIES	Eubalaena australis (Desmoulins, 1822)	AU	Blowhole Creek Deep Creek	3693ff90-4c16-11d8-b290-b8a03c50a862	-35.683333	138.216667	500.0				0.0	0.0	1983-07-10T02:00Z	10	7	1983	2440332	2440332	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5628			CC_BY_4_0					2017-02-18T02:51Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106050	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenidae	Eubalaena	Eubalaena australis		SPECIES	Eubalaena australis (Desmoulins, 1822)	AU	Victor Harbour	3693ff90-4c16-11d8-b290-b8a03c50a862	-35.583333	138.633333	500.0				0.0	0.0	1983-07-08T02:00Z	8	7	1983	2440332	2440332	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5627			CC_BY_4_0					2017-02-18T02:51Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106049	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenidae	Eubalaena	Eubalaena australis		SPECIES	Eubalaena australis (Desmoulins, 1822)	AU	Vivonne Bay  Kangaroo Is	3693ff90-4c16-11d8-b290-b8a03c50a862	-35.966667	137.216667	500.0				0.0	0.0	1983-06-23T02:00Z	23	6	1983	2440332	2440332	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5626			CC_BY_4_0					2017-02-18T02:51Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106047	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenidae	Eubalaena	Eubalaena australis		SPECIES	Eubalaena australis (Desmoulins, 1822)	AU	Cape Jervis	3693ff90-4c16-11d8-b290-b8a03c50a862	-35.616667	138.1	500.0				0.0	0.0	1983-06-17T02:00Z	17	6	1983	2440332	2440332	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5624			CC_BY_4_0					2017-02-18T02:51Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106046	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenidae	Eubalaena	Eubalaena australis		SPECIES	Eubalaena australis (Desmoulins, 1822)	AU	Backstairs Passage	3693ff90-4c16-11d8-b290-b8a03c50a862	-35.733333	138.133333	500.0				0.0	0.0	1983-06-15T02:00Z	15	6	1983	2440332	2440332	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5623			CC_BY_4_0					2017-02-18T02:51Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106045	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	Balaenoptera physalus		SPECIES	Balaenoptera physalus (Linnaeus, 1758)	AU	2km south of Jumpinpin Gold Co	3693ff90-4c16-11d8-b290-b8a03c50a862	-27.933333	153.433333	500.0				0.0	0.0	1980-09-13T02:00Z	13	9	1980	2440718	2440718	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5622			CC_BY_4_0					2017-02-16T22:00Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106044	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	Balaenoptera acutorostrata		SPECIES	Balaenoptera acutorostrata Lacépède, 1804	AU	Bathurst Lighthouse -  Rottnes	3693ff90-4c16-11d8-b290-b8a03c50a862	-32.016667	115.5	500.0				0.0	0.0	1984-08-11T02:00Z	11	8	1984	2440728	2440728	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5621			CC_BY_4_0					2017-02-16T21:59Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106041	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenidae	Eubalaena	Eubalaena australis		SPECIES	Eubalaena australis (Desmoulins, 1822)	AU	near victor harbour	3693ff90-4c16-11d8-b290-b8a03c50a862	-35.566667	138.616667	500.0				0.0	0.0	1988-06-09T02:00Z	9	6	1988	2440332	2440332	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5608			CC_BY_4_0					2017-02-18T02:51Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106039	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	Balaenoptera physalus		SPECIES	Balaenoptera physalus (Linnaeus, 1758)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-35.416667	117.266667	500.0				0.0	0.0	1990-09-03T02:00Z	3	9	1990	2440718	2440718	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5598			CC_BY_4_0					2017-02-16T22:00Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106030	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	Balaenoptera acutorostrata		SPECIES	Balaenoptera acutorostrata Lacépède, 1804	AU	Fiji Basin Area	3693ff90-4c16-11d8-b290-b8a03c50a862	-27.016667	158.866667	500.0				0.0	0.0	1991-07-12T02:00Z	12	7	1991	2440728	2440728	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5215			CC_BY_4_0					2017-02-16T21:59Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106015	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Delphinus	Delphinus delphis		SPECIES	Delphinus delphis Linnaeus, 1758	AU	NE of Port Douglas QLD	3693ff90-4c16-11d8-b290-b8a03c50a862	-16.0	146.0	500.0				0.0	0.0	1986-11-14T01:00Z	14	11	1986	8324617	8324617	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5141			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84
96106014	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	Balaenoptera acutorostrata		SPECIES	Balaenoptera acutorostrata Lacépède, 1804	AU	Off Proserpine Qld	3693ff90-4c16-11d8-b290-b8a03c50a862	-21.0	151.0	500.0				0.0	0.0	1986-11-01T01:00Z	1	11	1986	2440728	2440728	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5133			CC_BY_4_0					2017-02-16T21:59Z		GEODETIC_DATUM_ASSUMED_WGS84
96106013	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	Balaenoptera musculus		SPECIES	Balaenoptera musculus (Linnaeus, 1758)	AU	Off Maryborough Qld	3693ff90-4c16-11d8-b290-b8a03c50a862	-23.0	151.0	500.0				0.0	0.0	1986-10-08T01:00Z	8	10	1986	2440735	2440735	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5131			CC_BY_4_0					2017-02-16T22:00Z		GEODETIC_DATUM_ASSUMED_WGS84
96106011	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	Balaenoptera physalus		SPECIES	Balaenoptera physalus (Linnaeus, 1758)	AU	Off Townsville Qld	3693ff90-4c16-11d8-b290-b8a03c50a862	-18.283333	150.333333	500.0				0.0	0.0	1986-04-06T02:00Z	6	4	1986	2440718	2440718	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5120			CC_BY_4_0					2017-02-16T22:00Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106009	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	Balaenoptera borealis		SPECIES	Balaenoptera borealis Lesson, 1828	AU	aprox 400 km east of Lord Howe	3693ff90-4c16-11d8-b290-b8a03c50a862	-31.616667	163.0	500.0				0.0	0.0	1987-11-07T01:00Z	7	11	1987	2440709	2440709	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5116			CC_BY_4_0					2017-02-16T22:00Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106008	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Hervey Bay	3693ff90-4c16-11d8-b290-b8a03c50a862	-25.0	152.833333	500.0				0.0	0.0	1989-11-11T01:00Z	11	11	1989	2435283	2435283	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5108			CC_BY_4_0					2017-02-17T23:58Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106007	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Grampus	Grampus griseus		SPECIES	Grampus griseus (G. Cuvier, 1812)	AU	Just off sandy cape Fraser Is	3693ff90-4c16-11d8-b290-b8a03c50a862	-24.083333	153.25	500.0				0.0	0.0	1989-09-08T02:00Z	8	9	1989	5220027	5220027	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5106			CC_BY_4_0					2017-02-18T09:05Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106002	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Globicephala	Globicephala melas		SPECIES	Globicephala melas (Traill, 1809)	AU	200km off Fraser Island Qld	3693ff90-4c16-11d8-b290-b8a03c50a862	-26.833333	155.166667	500.0				0.0	0.0	1989-07-01T02:00Z	1	7	1989	2440596	2440596	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5099			CC_BY_4_0					2017-02-18T08:31Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106001	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Globicephala	Globicephala melas		SPECIES	Globicephala melas (Traill, 1809)	NF	70miles NNE of Norfolk Is	3693ff90-4c16-11d8-b290-b8a03c50a862	-28.0	167.0	500.0				0.0	0.0	1989-06-18T02:00Z	18	6	1989	2440596	2440596	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5097			CC_BY_4_0					2017-02-18T08:31Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
96105997	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Delphinus	Delphinus delphis		SPECIES	Delphinus delphis Linnaeus, 1758	AU	East of Port Kembla NSW	3693ff90-4c16-11d8-b290-b8a03c50a862	-35.0	152.0	500.0				0.0	0.0	1988-09-22T02:00Z	22	9	1988	8324617	8324617	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5087			CC_BY_4_0					2017-03-25T10:01Z		PRESUMED_NEGATED_LATITUDE;GEODETIC_DATUM_ASSUMED_WGS84;PRESUMED_NEGATED_LONGITUDE
96105996	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Feresa	Feresa attenuata		SPECIES	Feresa attenuata Gray, 1874	AU	East of Fraser Island	3693ff90-4c16-11d8-b290-b8a03c50a862	-25.5	154.0	500.0				0.0	0.0	1993-07-07T02:00Z	7	7	1993	2440530	2440530	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5083			CC_BY_4_0					2017-02-18T04:28Z		GEODETIC_DATUM_ASSUMED_WGS84
